Código de instalación;Código de compañía;Cod Alternat;Códigos Calculados;Artic Padre;Cod Pre-pack;Ratio de preempacado;Unidades de empacado;Cod EAN Prod;Parte b;Parte c;Parte d;Parte e;Parte f;Total de LPN de salida;Total Act;Activa asignada;Activa disponible;Total de LPN de entrada;LPN de entrada asignada;LPN de entrada disponible;LPN de entrada sin verificar;Total asignado;Total disponible;Total de inventario;Resumen de inventario interno;Unidades secundarias de resumen de inventario interno;Cantidad de orden abierta
B100;FARMACORP;="048107134471";="048107134471";False;;0;0;="048107134471";;;;;;0;2;0;2;1;0;1;0;0;3;3;3;3;0
B100;FARMACORP;="048107165659";="048107165659";False;;0;0;="048107165659";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="048107167172";="048107167172";False;;0;0;="048107167172";;;;;;0;0;0;0;28;4;24;0;4;24;28;28;28;0
B100;FARMACORP;="048107169039";="048107169039";False;;0;0;="048107169039";;;;;;0;32;0;32;0;0;0;0;0;32;32;32;32;0
B100;FARMACORP;="048107169688";="048107169688";False;;0;0;="048107169688";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="048107170639";="048107170639";False;;0;0;="048107170639";;;;;;0;100;4;96;623;0;599;0;4;695;723;723;723;0
B100;FARMACORP;="048107172619";="048107172619";False;;0;0;="048107172619";;;;;;0;24;0;24;7;0;7;0;0;31;31;31;31;0
B100;FARMACORP;="048107172770";="048107172770";False;;0;0;="048107172770";;;;;;0;1;0;1;0;0;0;0;0;1;1;1;1;0
B100;FARMACORP;="048107172879";="048107172879";False;;0;0;="048107172879";;;;;;0;0;0;0;62;0;61;0;0;61;62;62;62;0
B100;FARMACORP;="048107176969";="048107176969";False;;0;0;="048107176969";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="048107177362";="048107177362";False;;0;0;="048107177362";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="048107178499";="048107178499";False;;0;0;="048107178499";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="048107178512";="048107178512";False;;0;0;="048107178512";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="048107179601";="048107179601";False;;0;0;="048107179601";;;;;;0;8;0;8;41;0;41;0;0;49;49;49;49;0
B100;FARMACORP;="048107183813";="048107183813";False;;0;0;="048107183813";;;;;;0;1;0;1;0;0;0;0;0;1;1;1;1;0
B100;FARMACORP;="048107185541";="048107185541";False;;0;0;="048107185541";;;;;;0;0;0;0;11;0;11;0;0;11;11;11;11;0
B100;FARMACORP;="048107191511";="048107191511";False;;0;0;="048107191511";;;;;;0;2;0;2;0;0;0;0;0;2;2;2;2;0
B100;FARMACORP;="048107204518";="048107204518";False;;0;0;="048107204518";;;;;;0;0;0;0;37;2;35;0;2;35;37;37;37;0
B100;FARMACORP;="048107211561";="048107211561";False;;0;0;="048107211561";;;;;;0;1;0;1;0;0;0;0;0;1;1;1;1;0
B100;FARMACORP;="048107211615";="048107211615";False;;0;0;="048107211615";;;;;;0;0;0;0;240;21;219;0;21;219;240;240;240;0
B100;FARMACORP;="048107252279";="048107252279";False;;0;0;="048107252279";;;;;;0;1;0;1;0;0;0;0;0;1;1;1;1;0
B100;FARMACORP;="048107252786";="048107252786";False;;0;0;="048107252786";;;;;;0;1;0;1;0;0;0;0;0;1;1;1;1;0
B100;FARMACORP;="048107252823";="048107252823";False;;0;0;="048107252823";;;;;;0;46;0;46;2;0;0;0;0;46;48;48;48;0
B100;FARMACORP;="048526002221";="048526002221";False;;0;0;="048526002221";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;2
B100;FARMACORP;="048526002429";="048526002429";False;;0;0;="048526002429";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="048526011612";="048526011612";False;;0;0;="048526011612";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;0
B100;FARMACORP;="048526053056";="048526053056";False;;0;0;="048526053056";;;;;;0;0;0;0;1;0;0;0;0;0;1;1;1;0
B100;FARMACORP;="048526055425";="048526055425";False;;0;0;="048526055425";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="048526101863";="048526101863";False;;0;0;="048526101863";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="048526103331";="048526103331";False;;0;0;="048526103331";;;;;;0;0;0;0;6;2;4;0;2;4;6;6;6;0
B100;FARMACORP;="048526105328";="048526105328";False;;0;0;="048526105328";;;;;;0;0;0;0;8;4;4;0;4;4;8;8;8;0
B100;FARMACORP;="048526410057";="048526410057";False;;0;0;="048526410057";;;;;;0;0;0;0;5;4;1;0;4;1;5;5;5;0
B100;FARMACORP;="048526986521";="048526986521";False;;0;0;="048526986521";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;8
B100;FARMACORP;="048526988198";="048526988198";False;;0;0;="048526988198";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="048526988501";="048526988501";False;;0;0;="048526988501";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="051131000223";="051131000223";False;;0;0;="051131000223";;;;;;0;0;0;0;220;0;220;0;0;220;220;220;220;0
B100;FARMACORP;="051131000230";="051131000230";False;;0;0;="051131000230";;;;;;0;0;0;0;120;20;100;0;20;100;120;120;120;20
B100;FARMACORP;="051131208490";="051131208490";False;;0;0;="051131208490";;;;;;0;0;0;0;14;0;14;0;0;14;14;14;14;0
B100;FARMACORP;="051131224971";="051131224971";False;;0;0;="051131224971";;;;;;0;0;0;0;21;0;21;0;0;21;21;21;21;0
B100;FARMACORP;="051131224988";="051131224988";False;;0;0;="051131224988";;;;;;0;0;0;0;30;6;24;0;6;24;30;30;30;3
B100;FARMACORP;="051131995253";="051131995253";False;;0;0;="051131995253";;;;;;0;0;0;0;12;0;12;0;0;12;12;12;12;0
B100;FARMACORP;="052100004488";="052100004488";False;;0;0;="052100004488";;;;;;0;0;0;0;7;0;7;0;0;7;7;7;7;0
B100;FARMACORP;="0614143777851";="0614143777851";False;;0;0;="0614143777851";;;;;;0;0;0;0;100;0;100;0;0;100;100;100;100;0
B100;FARMACORP;="0614143777929";="0614143777929";False;;0;0;="0614143777929";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="0614143778155";="0614143778155";False;;0;0;="0614143778155";;;;;;0;0;0;0;90;0;90;0;0;90;90;90;90;0
B100;FARMACORP;="0614143778230";="0614143778230";False;;0;0;="0614143778230";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0614143778247";="0614143778247";False;;0;0;="0614143778247";;;;;;0;0;0;0;50;0;50;0;0;50;50;50;50;10
B100;FARMACORP;="062243344181";="062243344181";False;;0;0;="062243344181";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0658325367928";="0658325367928";False;;0;0;="0658325367928";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0658325367959";="0658325367959";False;;0;0;="0658325367959";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="0658325368352";="0658325368352";False;;0;0;="0658325368352";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0658325435023";="0658325435023";False;;0;0;="0658325435023";;;;;;0;0;0;0;52;40;9;0;40;9;52;52;52;0
B100;FARMACORP;="0658325435115";="0658325435115";False;;0;0;="0658325435115";;;;;;0;0;0;0;47;46;1;0;46;1;47;47;47;0
B100;FARMACORP;="067238891190";="067238891190";False;;0;0;="067238891190";;;;;;0;0;0;0;47;38;9;0;38;9;47;47;47;45
B100;FARMACORP;="0677144337837";="0677144337837";False;;0;0;="0677144337837";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="0677144337844";="0677144337844";False;;0;0;="0677144337844";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="0677144337851";="0677144337851";False;;0;0;="0677144337851";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0677144337868";="0677144337868";False;;0;0;="0677144337868";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;0
B100;FARMACORP;="0677144704196";="0677144704196";False;;0;0;="0677144704196";;;;;;0;0;0;0;35;0;35;0;0;35;35;35;35;0
B100;FARMACORP;="0677144704202";="0677144704202";False;;0;0;="0677144704202";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0677144704219";="0677144704219";False;;0;0;="0677144704219";;;;;;0;0;0;0;12;0;12;0;0;12;12;12;12;0
B100;FARMACORP;="0677144704226";="0677144704226";False;;0;0;="0677144704226";;;;;;0;0;0;0;38;0;38;0;0;38;38;38;38;0
B100;FARMACORP;="0689466701500";="0689466701500";False;;0;0;="0689466701500";;;;;;3;0;0;0;887;12;875;0;12;875;887;890;890;0
B100;FARMACORP;="0689466701906";="0689466701906";False;;0;0;="0689466701906";;;;;;4;0;0;0;518;0;518;0;0;518;518;522;522;0
B100;FARMACORP;="0700316";="0700316";False;;0;0;="0700316";;;;;;0;0;0;0;105;0;0;0;0;0;105;105;105;0
B100;FARMACORP;="07010826";="07010826";False;;0;0;="07010826";;;;;;0;0;0;0;430;0;430;0;0;430;430;430;430;0
B100;FARMACORP;="07011823";="07011823";False;;0;0;="07011823";;;;;;0;0;0;0;334;11;320;0;11;320;334;334;334;30
B100;FARMACORP;="07012523";="07012523";False;;0;0;="07012523";;;;;;0;0;0;0;560;0;560;0;0;560;560;560;560;832
B100;FARMACORP;="07012525";="07012525";False;;0;0;="07012525";;;;;;0;0;0;0;80;10;70;0;10;70;80;80;80;0
B100;FARMACORP;="07012526";="07012526";False;;0;0;="07012526";;;;;;24;0;0;0;162;1;161;0;1;161;162;186;186;18
B100;FARMACORP;="07012527";="07012527";False;;0;0;="07012527";;;;;;0;0;0;0;40;20;20;0;20;20;40;40;40;8
B100;FARMACORP;="07016630";="07016630";False;;0;0;="07016630";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="07016806";="07016806";False;;0;0;="07016806";;;;;;0;0;0;0;1756;49;1700;0;49;1700;1756;1756;1756;0
B100;FARMACORP;="07022003";="07022003";False;;0;0;="07022003";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;0
B100;FARMACORP;="0703158221784";="0703158221784";False;;0;0;="0703158221784";;;;;;0;0;0;0;26;0;26;0;0;26;26;26;26;0
B100;FARMACORP;="0703158221791";="0703158221791";False;;0;0;="0703158221791";;;;;;0;0;0;0;56;0;56;0;0;56;56;56;56;0
B100;FARMACORP;="0703158221807";="0703158221807";False;;0;0;="0703158221807";;;;;;0;0;0;0;26;0;26;0;0;26;26;26;26;0
B100;FARMACORP;="070330421837";="070330421837";False;;0;0;="070330421837";;;;;;0;0;0;0;118;0;118;0;0;118;118;118;118;0
B100;FARMACORP;="0703305298164";="0703305298164";False;;0;0;="0703305298164";;;;;;0;0;0;0;141;0;141;0;0;141;141;141;141;0
B100;FARMACORP;="070330721838";="070330721838";False;;0;0;="070330721838";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="070330913431";="070330913431";False;;0;0;="070330913431";;;;;;0;0;0;0;270;0;270;0;0;270;270;270;270;0
B100;FARMACORP;="0705632437896";="0705632437896";False;;0;0;="0705632437896";;;;;;0;0;0;0;89;84;4;0;84;4;89;89;89;0
B100;FARMACORP;="0705632789735";="0705632789735";False;;0;0;="0705632789735";;;;;;0;0;0;0;115;114;0;0;114;0;115;115;115;0
B100;FARMACORP;="070847028406";="070847028406";False;;0;0;="070847028406";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;0
B100;FARMACORP;="071153785618";="071153785618";False;;0;0;="071153785618";;;;;;1;0;0;0;6;3;3;0;3;3;6;7;7;0
B100;FARMACORP;="072239300138";="072239300138";False;;0;0;="072239300138";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239303962";="072239303962";False;;0;0;="072239303962";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239304907";="072239304907";False;;0;0;="072239304907";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="072239308554";="072239308554";False;;0;0;="072239308554";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239317280";="072239317280";False;;0;0;="072239317280";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239317334";="072239317334";False;;0;0;="072239317334";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="072239317372";="072239317372";False;;0;0;="072239317372";;;;;;0;0;0;0;10;0;10;0;0;10;10;10;10;8
B100;FARMACORP;="072239317440";="072239317440";False;;0;0;="072239317440";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239317495";="072239317495";False;;0;0;="072239317495";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239318164";="072239318164";False;;0;0;="072239318164";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239318218";="072239318218";False;;0;0;="072239318218";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="072239318225";="072239318225";False;;0;0;="072239318225";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239319017";="072239319017";False;;0;0;="072239319017";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072239325865";="072239325865";False;;0;0;="072239325865";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="072239325889";="072239325889";False;;0;0;="072239325889";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="072239327913";="072239327913";False;;0;0;="072239327913";;;;;;0;0;0;0;8;0;8;0;0;8;8;8;8;26
B100;FARMACORP;="072239329788";="072239329788";False;;0;0;="072239329788";;;;;;0;0;0;0;2;2;0;0;2;0;2;2;2;0
B100;FARMACORP;="072239329849";="072239329849";False;;0;0;="072239329849";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="072878368940";="072878368940";False;;0;0;="072878368940";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="0737186591748";="0737186591748";False;;0;0;="0737186591748";;;;;;0;0;0;0;90;0;90;0;0;90;90;90;90;0
B100;FARMACORP;="0737186591816";="0737186591816";False;;0;0;="0737186591816";;;;;;0;0;0;0;210;0;210;0;0;210;210;210;210;0
B100;FARMACORP;="0737186592042";="0737186592042";False;;0;0;="0737186592042";;;;;;0;0;0;0;800;0;800;0;0;800;800;800;800;0
B100;FARMACORP;="0737186592059";="0737186592059";False;;0;0;="0737186592059";;;;;;30;0;0;0;0;0;0;0;0;0;0;30;30;60
B100;FARMACORP;="0737186592080";="0737186592080";False;;0;0;="0737186592080";;;;;;0;0;0;0;810;180;630;0;180;630;810;810;810;0
B100;FARMACORP;="0737186592127";="0737186592127";False;;0;0;="0737186592127";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="0737186592189";="0737186592189";False;;0;0;="0737186592189";;;;;;0;0;0;0;1200;0;1200;0;0;1200;1200;1200;1200;30
B100;FARMACORP;="0737186592196";="0737186592196";False;;0;0;="0737186592196";;;;;;0;0;0;0;1080;60;1020;0;60;1020;1080;1080;1080;0
B100;FARMACORP;="0737186592202";="0737186592202";False;;0;0;="0737186592202";;;;;;0;0;0;0;1500;90;1410;0;90;1410;1500;1500;1500;0
B100;FARMACORP;="0737186592219";="0737186592219";False;;0;0;="0737186592219";;;;;;0;0;0;0;780;270;510;0;270;510;780;780;780;30
B100;FARMACORP;="0737186592226";="0737186592226";False;;0;0;="0737186592226";;;;;;0;0;0;0;30;30;0;0;30;0;30;30;30;1410
B100;FARMACORP;="0737186592288";="0737186592288";False;;0;0;="0737186592288";;;;;;0;0;0;0;30;0;30;0;0;30;30;30;30;0
B100;FARMACORP;="0737186592318";="0737186592318";False;;0;0;="0737186592318";;;;;;0;0;0;0;9;0;9;0;0;9;9;9;9;10
B100;FARMACORP;="0737186592325";="0737186592325";False;;0;0;="0737186592325";;;;;;0;0;0;0;163;0;163;0;0;163;163;163;163;0
B100;FARMACORP;="0737186592363";="0737186592363";False;;0;0;="0737186592363";;;;;;0;0;0;0;141;3;138;0;3;138;141;141;141;0
B100;FARMACORP;="0737186592394";="0737186592394";False;;0;0;="0737186592394";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;2
B100;FARMACORP;="0737186592400";="0737186592400";False;;0;0;="0737186592400";;;;;;0;0;0;0;1710;30;1680;0;30;1680;1710;1710;1710;0
B100;FARMACORP;="0737186592424";="0737186592424";False;;0;0;="0737186592424";;;;;;0;0;0;0;295;0;295;0;0;295;295;295;295;0
B100;FARMACORP;="0737186592462";="0737186592462";False;;0;0;="0737186592462";;;;;;0;0;0;0;420;30;390;0;30;390;420;420;420;0
B100;FARMACORP;="0737186592486";="0737186592486";False;;0;0;="0737186592486";;;;;;0;0;0;0;30;0;30;0;0;30;30;30;30;0
B100;FARMACORP;="0737186592493";="0737186592493";False;;0;0;="0737186592493";;;;;;0;0;0;0;1020;0;1020;0;0;1020;1020;1020;1020;0
B100;FARMACORP;="0737787920732";="0737787920732";False;;0;0;="0737787920732";;;;;;0;0;0;0;26;0;26;0;0;26;26;26;26;0
B100;FARMACORP;="073796380120";="073796380120";False;;0;0;="073796380120";;;;;;0;0;0;0;16;0;16;0;0;16;16;16;16;0
B100;FARMACORP;="073796712105";="073796712105";False;;0;0;="073796712105";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="073796714222";="073796714222";False;;0;0;="073796714222";;;;;;0;0;0;0;46;0;46;0;0;46;46;46;46;0
B100;FARMACORP;="074108328946";="074108328946";False;;0;0;="074108328946";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="074108328984";="074108328984";False;;0;0;="074108328984";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108418043";="074108418043";False;;0;0;="074108418043";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108420114";="074108420114";False;;0;0;="074108420114";;;;;;0;0;0;0;3;0;3;0;0;3;3;3;3;0
B100;FARMACORP;="074108553003";="074108553003";False;;0;0;="074108553003";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="074108553010";="074108553010";False;;0;0;="074108553010";;;;;;0;0;0;0;217;0;217;0;0;217;217;217;217;0
B100;FARMACORP;="074108555236";="074108555236";False;;0;0;="074108555236";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108556158";="074108556158";False;;0;0;="074108556158";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108596413";="074108596413";False;;0;0;="074108596413";;;;;;0;0;0;0;45;0;45;0;0;45;45;45;45;0
B100;FARMACORP;="074108597151";="074108597151";False;;0;0;="074108597151";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108625045";="074108625045";False;;0;0;="074108625045";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108742001";="074108742001";False;;0;0;="074108742001";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108800145";="074108800145";False;;0;0;="074108800145";;;;;;0;0;0;0;147;0;147;0;0;147;147;147;147;0
B100;FARMACORP;="074108800503";="074108800503";False;;0;0;="074108800503";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108800527";="074108800527";False;;0;0;="074108800527";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="074108801050";="074108801050";False;;0;0;="074108801050";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108930026";="074108930026";False;;0;0;="074108930026";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="074108932556";="074108932556";False;;0;0;="074108932556";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108935052";="074108935052";False;;0;0;="074108935052";;;;;;0;0;0;0;4;0;4;0;0;4;4;4;4;0
B100;FARMACORP;="074108951144";="074108951144";False;;0;0;="074108951144";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108953100";="074108953100";False;;0;0;="074108953100";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074108953674";="074108953674";False;;0;0;="074108953674";;;;;;0;0;0;0;113;0;113;0;0;113;113;113;113;0
B100;FARMACORP;="074108953728";="074108953728";False;;0;0;="074108953728";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="074312002380";="074312002380";False;;0;0;="074312002380";;;;;;0;0;0;0;40;0;0;0;0;0;40;40;40;19
B100;FARMACORP;="074312017070";="074312017070";False;;0;0;="074312017070";;;;;;0;97;6;91;768;0;768;0;6;859;865;865;865;0
B100;FARMACORP;="074312017513";="074312017513";False;;0;0;="074312017513";;;;;;0;0;0;0;61;2;7;0;2;7;61;61;61;0
B100;FARMACORP;="074312020995";="074312020995";False;;0;0;="074312020995";;;;;;0;164;58;106;0;0;0;0;58;106;164;164;164;0
B100;FARMACORP;="074312026102";="074312026102";False;;0;0;="074312026102";;;;;;0;184;4;180;2;0;2;0;4;182;186;186;186;0
B100;FARMACORP;="074312042904";="074312042904";False;;0;0;="074312042904";;;;;;0;0;0;0;25;0;0;0;0;0;25;25;25;72
B100;FARMACORP;="074312043499";="074312043499";False;;0;0;="074312043499";;;;;;0;14;14;0;57;0;57;0;14;57;71;71;71;0
B100;FARMACORP;="074312055355";="074312055355";False;;0;0;="074312055355";;;;;;0;100;1;99;240;0;240;0;1;339;340;340;340;0
B100;FARMACORP;="074312131684";="074312131684";False;;0;0;="074312131684";;;;;;0;135;112;23;1;0;0;0;112;23;136;136;136;0
B100;FARMACORP;="074312134371";="074312134371";False;;0;0;="074312134371";;;;;;0;29;0;29;0;0;0;0;0;29;29;29;29;0
B100;FARMACORP;="074312154171";="074312154171";False;;0;0;="074312154171";;;;;;0;0;0;0;2;0;2;0;0;2;2;2;2;0
B100;FARMACORP;="074312193774";="074312193774";False;;0;0;="074312193774";;;;;;0;369;30;339;30;0;0;0;30;339;399;399;399;0
B100;FARMACORP;="074312304217";="074312304217";False;;0;0;="074312304217";;;;;;0;1;0;1;0;0;0;0;0;1;1;1;1;0
B100;FARMACORP;="074312357107";="074312357107";False;;0;0;="074312357107";;;;;;0;427;0;427;55;0;54;0;0;481;482;482;482;0
B100;FARMACORP;="074312516979";="074312516979";False;;0;0;="074312516979";;;;;;1;17;0;17;48;0;48;0;0;65;65;66;66;0
B100;FARMACORP;="074312535451";="074312535451";False;;0;0;="074312535451";;;;;;0;0;0;0;26;0;0;0;0;0;26;26;26;39
B100;FARMACORP;="0743431873101";="0743431873101";False;;0;0;="0743431873101";;;;;;20;0;0;0;16;16;0;0;16;0;16;36;36;103
B100;FARMACORP;="0743431873224";="0743431873224";False;;0;0;="0743431873224";;;;;;82;0;0;0;38;9;29;0;9;29;38;120;120;12
B100;FARMACORP;="0743431873330";="0743431873330";False;;0;0;="0743431873330";;;;;;96;0;0;0;294;28;266;0;28;266;294;390;390;18
B100;FARMACORP;="0743431878465";="0743431878465";False;;0;0;="0743431878465";;;;;;14;0;0;0;12;12;0;0;12;0;12;26;26;83
B100;FARMACORP;="074343391149";="074343391149";False;;0;0;="074343391149";;;;;;0;0;0;0;5;0;5;0;0;5;5;5;5;0
B100;FARMACORP;="074343391354";="074343391354";False;;0;0;="074343391354";;;;;;6;0;0;0;24;0;24;0;0;24;24;30;30;0
B100;FARMACORP;="074343405105";="074343405105";False;;0;0;="074343405105";;;;;;0;0;0;0;1502;16;1486;0;16;1486;1502;1502;1502;0
B100;FARMACORP;="074343405204";="074343405204";False;;0;0;="074343405204";;;;;;0;0;0;0;1601;6;1595;0;6;1595;1601;1601;1601;0
B100;FARMACORP;="074343405303";="074343405303";False;;0;0;="074343405303";;;;;;0;0;0;0;922;6;916;0;6;916;922;922;922;0
B100;FARMACORP;="074343608513";="074343608513";False;;0;0;="074343608513";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="074343608742";="074343608742";False;;0;0;="074343608742";;;;;;0;0;0;0;500;0;500;0;0;500;500;500;500;0
B100;FARMACORP;="074343613012";="074343613012";False;;0;0;="074343613012";;;;;;83;0;0;0;694;9;685;0;9;685;694;777;777;6
B100;FARMACORP;="074343881015";="074343881015";False;;0;0;="074343881015";;;;;;4;0;0;0;456;56;400;0;56;400;456;460;460;10
B100;FARMACORP;="074343890123";="074343890123";False;;0;0;="074343890123";;;;;;69;0;0;0;404;85;319;0;85;319;404;473;473;15
B100;FARMACORP;="07460536558544";="07460536558544";False;;0;0;="07460536558544";;;;;;0;0;0;0;120;90;30;0;90;30;120;120;120;0
B100;FARMACORP;="075024956";="075024956";False;;0;0;="075024956";;;;;;0;0;0;0;58;16;42;0;16;42;58;58;58;4
B100;FARMACORP;="07509552901092";="07509552901092";False;;0;0;="07509552901092";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="0756058759406";="0756058759406";False;;0;0;="0756058759406";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="076150200386";="076150200386";False;;0;0;="076150200386";;;;;;0;0;0;0;209;44;164;0;44;164;209;209;209;0
B100;FARMACORP;="076150430516";="076150430516";False;;0;0;="076150430516";;;;;;0;0;0;0;628;108;520;0;108;520;628;628;628;0
B100;FARMACORP;="07702018013326";="07702018013326";False;;0;0;="07702018013326";;;;;;0;0;0;0;81;14;67;0;14;67;81;81;81;84
B100;FARMACORP;="07702018880409";="07702018880409";False;;0;0;="07702018880409";;;;;;12;0;0;0;3186;323;2858;0;323;2858;3186;3198;3198;541
B100;FARMACORP;="07702018913954";="07702018913954";False;;0;0;="07702018913954";;;;;;0;0;0;0;152;10;142;0;10;142;152;152;152;40
B100;FARMACORP;="07730128001162";="07730128001162";False;;0;0;="07730128001162";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="07730963250053";="07730963250053";False;;0;0;="07730963250053";;;;;;4;0;0;0;864;24;840;0;24;840;864;868;868;16
B100;FARMACORP;="07750936065989";="07750936065989";False;;0;0;="07750936065989";;;;;;0;0;0;0;1000;400;600;0;400;600;1000;1000;1000;100
B100;FARMACORP;="07751493008402";="07751493008402";False;;0;0;="07751493008402";;;;;;0;0;0;0;1;0;1;0;0;1;1;1;1;0
B100;FARMACORP;="07754111012812";="07754111012812";False;;0;0;="07754111012812";;;;;;0;0;0;0;27;0;0;0;0;0;27;27;27;0
